"H.E","H.R","S.E","S.R"
0.884918187253844,0.909035555865067,0.885405248993238,0.920362677799539
0.88644310029727,0.906632147051208,0.885100994804394,0.920273099827849
0.886046944920616,0.906084596496468,0.888076618769168,0.918697150783767
0.883971806155562,0.906236646880929,0.886429615543431,0.920342427197675
0.885002054815433,0.907478187185195,0.886910344150189,0.92142372672372
0.885296840811622,0.90895766055573,0.884439434808236,0.920193995032322
0.886012716844076,0.907403194067688,0.884771393417106,0.920024669209818
0.884246162326017,0.908657596399746,0.886597394758314,0.919464640311984
0.886930902045571,0.908227339866541,0.885053680620431,0.916570397526143
0.885564889993553,0.907911214097201,0.886219733505061,0.91958409606428
0.885574127876084,0.908393666386078,0.885322566921416,0.91925578008841
0.886486057561457,0.90732690226359,0.884928233692536,0.920713615995663
0.887136940327414,0.90804541485157,0.886402957306228,0.918485133417489
0.885648188089536,0.908724099929258,0.885058590517792,0.917651320174929
0.884680410135303,0.906935199016133,0.885119081037276,0.920349109688474
0.883291719176776,0.907248377392211,0.885635863261715,0.92066256005356
0.886673104371672,0.907259231287485,0.886207151970803,0.919707625470879
0.886093596199406,0.908697694229117,0.88665417023336,0.91967578807859
0.886746617998155,0.907825216716545,0.885558472491124,0.918797258868793
0.886787882238886,0.906715195607705,0.886074077443444,0.9201244159083
0.886703800151784,0.907048903050694,0.885464024288722,0.919617784329099
0.885336893920705,0.906671694039402,0.883983421421277,0.921793560413206
0.886566370820841,0.906743749760385,0.884249106572577,0.920107247231944
0.883208577751787,0.90697263414719,0.884974271590571,0.919910008276978
0.88446220134968,0.906873370407888,0.885911171070875,0.920265678671778
0.887913818125045,0.905261093242757,0.88464839436648,0.91687148916226
0.885503103574759,0.909566553572672,0.88503190365523,0.923333265549687
0.886509105890597,0.90621734942715,0.885684077593055,0.918903441039182
0.884315253567146,0.906619409871145,0.887055222532554,0.918836738007323
0.885568367388882,0.908043074945495,0.885575536836624,0.91906823049498
0.886454243847669,0.907980073203061,0.887549340358433,0.918711781065677
0.885007416609045,0.906097292123351,0.884046574022714,0.920553960983685
0.88542489214635,0.907040672770875,0.885816740528011,0.921298668098759
0.885881415786039,0.907733971107063,0.887009707242393,0.919529264601083
0.886413161005138,0.906602579288013,0.884733459730327,0.920695364017438
0.886326523900546,0.906834444967282,0.884825587800302,0.921135413126291
0.888083644351462,0.908382817553511,0.885271627338842,0.918318580923199
0.885702941633097,0.907834816434694,0.885776182834395,0.918017274326613
0.884311915768838,0.907484267345075,0.885874865189491,0.920548350715478
0.886004701869115,0.908903034128641,0.886799013187707,0.92000498739346
0.887438573396488,0.906497476891671,0.885818907532653,0.921618502332192
0.883357394748088,0.905922158552502,0.884995904158627,0.918099140611844
0.883512662392738,0.906216695741354,0.886106096810139,0.920253882376918
0.88516048507366,0.907173240443384,0.885913691025511,0.919941674139356
0.883380926840433,0.905399451247122,0.883996842971494,0.921426317143168
0.886927835100326,0.906800871639975,0.883245248284664,0.919308613044767
0.884214222150875,0.908477005562602,0.885689713255376,0.920595539607572
0.886496002911554,0.906852004352898,0.886054972670183,0.919517089475846
0.885180314221729,0.907902032360471,0.887436964206455,0.919864798377807
0.886076134745174,0.907709314444611,0.885702895585941,0.920190573809435
0.886045911615514,0.905976621060876,0.886533909265739,0.920157993499674
0.88484654883217,0.906698231365206,0.886368029077286,0.920102513814283
0.887647845271167,0.906880020470054,0.885320214389429,0.920492105787213
0.886005929929346,0.908197425130073,0.886901181158127,0.921076316718904
0.885398300461666,0.906243238149392,0.886885701962754,0.921283961225395
0.886227696990038,0.906154461237745,0.884349604469472,0.91916912331979
0.885494075998139,0.908973340888732,0.88473629862979,0.919357322013106
0.886104414555464,0.907150875218953,0.882864241019703,0.919744806980609
0.884589970035947,0.908099604489527,0.884228468199344,0.920011659750604
0.886815267448247,0.907793093801833,0.884396803723915,0.923245090835884
0.881989703238495,0.90886299537146,0.885736139989239,0.918565292529738
0.885209511984666,0.908246533690498,0.882579212450675,0.918270598464873
0.88727437914881,0.906520125060192,0.885899145240428,0.92042004262725
0.887149190567043,0.906115511740205,0.8858248381386,0.918565457898195
0.885695594260044,0.907842953799029,0.88578234646672,0.918737179756816
0.884533645849899,0.907867689028774,0.884698350018031,0.91941717656962
0.886669930449945,0.906577361070168,0.886817908284399,0.918711451262035
0.885657709447263,0.907348820494765,0.884638585632493,0.918770156845695
0.887922173891643,0.906278940025493,0.8838064539725,0.920168147420938
0.884620381873519,0.907179236213185,0.88423417404046,0.919804462534496
0.885438349673733,0.908238799241447,0.883446462125557,0.918533948006877
0.886209792704114,0.907279686259488,0.885139228326272,0.919823721722873
0.886356581980337,0.90539309399681,0.885930369331033,0.920855852462526
0.886053305759039,0.906342085601073,0.885840909437911,0.920264460699856
0.885189327178484,0.90692565292726,0.883093898977628,0.9202968323707
0.885069620679173,0.907212897255016,0.884783047566671,0.920198945418008
0.885969357774478,0.908372620581832,0.884775951234281,0.920118534561895
0.887943137504055,0.906887141962289,0.884670978694642,0.921348749811416
0.884515731386068,0.906846884856503,0.885787637238349,0.919347537287787
0.885995377591368,0.904332874373347,0.88386721417125,0.920325051707608
0.885255156100984,0.909223830394987,0.885653840350831,0.919416829866231
0.888107881606984,0.907269452045508,0.885420452777039,0.919262337296765
0.886422367430706,0.906702599715112,0.886398442516741,0.920545829523962
0.884821927915645,0.907384600592514,0.883628947994533,0.919774472330106
0.885901164549431,0.906709998821392,0.884822477252789,0.921810868197045
0.885810200494406,0.905559629179569,0.884261368019568,0.920724942338741
